,_id,ep_id,full_name,date_of_birth,hometown,country,youth_team,position,height,weight,shoots,status,scout_text
431,5e0a6f30b796e999afd8e010,19431,Benn Olson,"Apr 29, 1987","Port McNeil, BC, CAN",Canada,-,D,"6'4"" / 193 cm",216 lbs / 98 kg,L,Retired,-
432,5e0a6f32b796e999afd8e031,34847,Marcel Noebels,"Mar 14, 1992","Tönisvorst, GER",Germany,Krefelder EV 1981,LW/C,"6'3"" / 190 cm",205 lbs / 93 kg,L,21/22,-
433,5e0a6f34b796e999afd8e056,14426,Cory Tanaka,"May 17, 1988","Stouffville, ON, CAN","Canada 
                                                                                            /  U.K.",-,C,"5'10"" / 179 cm",170 lbs / 77 kg,L,Retired,Brother: Cale Tanaka
434,5e0a6f37b796e999afd8e06f,16872,"Tom Zanoski
                                                                


 a.k.a. ""Tomislav Zanoški""","Mar 03, 1984","Zagreb, CRO","Croatia 
                                                                                            /  Canada",-,LW,"5'11"" / 180 cm",185 lbs / 84 kg,L,18/19,-
435,5e0a6f3ab796e999afd8e0a1,183420,Jeffrey Beatch,"May 14, 1981","Burnaby, BC, CAN",Canada,-,D,"6'5"" / 195 cm",201 lbs / 91 kg,R,Retired,-
436,5e0a6f3cb796e999afd8e0ae,10207,Riley Cote,"Mar 16, 1982","Winnipeg, MB, CAN",Canada,-,LW,"6'2"" / 188 cm",220 lbs / 100 kg,L,Retired,Team Staff profile of Riley Cote also available
437,5e0a6f3db796e999afd8e0cd,8920,Brandon Prust,"Mar 16, 1984","London, ON, CAN",Canada,-,LW/RW,"6'0"" / 182 cm",194 lbs / 88 kg,L,Retired,-
438,5e0a6f40b796e999afd8e0f6,96344,Tyler Feakes,"Aug 10, 1986","Edmonton, AB, CAN",Canada,-,RW,"6'2"" / 188 cm",201 lbs / 91 kg,R,Retired,-
439,5e0a6f42b796e999afd8e11b,284085,Mark Rubinchik,"Mar 21, 1999","Moskva, RUS",Russia,Dynamo Moskva,D,"6'1"" / 186 cm",190 lbs / 86 kg,L,19/20,-
440,5e0a6f44b796e999afd8e12a,292825,Duncan Pierce,"Apr 20, 2000","Winnipeg, MB, CAN",Canada,-,RW,"6'1"" / 185 cm",190 lbs / 86 kg,L,-,-
441,5e0a6f47b796e999afd8e141,25745,Devon Kalinski,"Jan 01, 1990","La Corey, AB, CAN",Canada,-,LW,"5'11"" / 180 cm",185 lbs / 84 kg,L,-,Brother: Jon Kalinski
442,5e0a6f49b796e999afd8e164,12116,Igor Gongalsky,"Nov 05, 1986","Kiev, UKR","Ukraine 
                                                                                            /  Canada",-,LW,"6'0"" / 184 cm",220 lbs / 100 kg,L,-,-
443,5e0a6f4cb796e999afd8e191,42173,Darrell May,"Mar 28, 1984","St. Albert, AB, CAN",Canada,-,F,"5'11"" / 180 cm",194 lbs / 88 kg,R,Retired,Father: Darrell May
444,5e0a6f4eb796e999afd8e1b0,37149,Jesse Ismond,"Mar 01, 1991","Kindersley, SK, CAN",Canada,-,LW,"5'11"" / 181 cm",185 lbs / 84 kg,L,-,Brother: Byron Ismond
445,5e0a6f50b796e999afd8e1d1,162748,Jason Speight,"Jul 07, 1986","Trenton, ON, CAN",Canada,-,RW,"5'10"" / 178 cm",190 lbs / 86 kg,R,Retired,-
446,5e0a6f52b796e999afd8e1e0,22797,"Matej Trojovsky
                                                                                                         a.k.a. ""Matej Trojovský""","Oct 14, 1984","Plzen, CZE",Czech Rep.,HC Plzen,D,"6'5"" / 196 cm",231 lbs / 105 kg,L,Retired,-
447,5e0a6f54b796e999afd8e1ef,14844,Keegan McAvoy,"Feb 01, 1981",-,Canada,-,RW,"6'0"" / 183 cm",194 lbs / 88 kg,R,Retired,-
448,5e0a6f57b796e999afd8e20c,283595,Ty Gerla,"Jul 01, 1999","Calgary, AB, CAN",Canada,-,LW,"6'2"" / 188 cm",168 lbs / 76 kg,L,-,-
449,5e0a6f59b796e999afd8e217,24013,Cole Grbavac,"Jul 20, 1991","Calgary, AB, CAN",Canada,-,RW,"6'0"" / 183 cm",174 lbs / 79 kg,R,Retired,-
450,5e0a6f5bb796e999afd8e234,37228,Brett Ferguson,"Mar 06, 1990","Vibank, SK, CAN",Canada,-,LW/C,"6'0"" / 184 cm",194 lbs / 88 kg,L,19/20,-
451,5e0a6f5db796e999afd8e24d,244847,Devin Wilson,"Dec 01, 1983","Regina, SK, CAN",Canada,-,RW,"6'0"" / 183 cm",190 lbs / 86 kg,R,Retired,-
452,5e0a6f60b796e999afd8e25c,129429,Liam Couture,"Aug 24, 1985","Calgary, AB, CAN",Canada,-,D,"6'1"" / 185 cm",194 lbs / 88 kg,-,Retired,-
453,5e0a6f62b796e999afd8e269,250847,Adam Flick,"Feb 08, 1985","Esterhazy, SK, CAN",Canada,-,F,-,-,-,-,-
454,5e0a6f64b796e999afd8e276,9336,"Jamie McGinn
                                                                


 a.k.a. ""James Robert McGinn IV""","Aug 05, 1988","Fergus, ON, CAN",Canada,Fergus MHA,LW,"6'1"" / 185 cm",205 lbs / 93 kg,L,18/19,"Brothers: Brock McGinn, Tye McGinn Cousin: Erik Bradford"
455,5e0a6f66b796e999afd8e2ad,100800,Ayrton Nikkel,"Aug 30, 1995","Kelowna, BC, CAN",Canada,-,D,"6'1"" / 185 cm",201 lbs / 91 kg,L,Retired,Brother: Dustin Nikkel
456,5e0a6f68b796e999afd8e2c9,37215,Ryan Aasman,"Apr 19, 1992","Medicine Hat, AB, CAN",Canada,-,D,"6'1"" / 186 cm",187 lbs / 85 kg,R,Retired,Team Staff profile of Ryan Aasman also available
457,5e0a6f6bb796e999afd8e2ea,11825,"Dave Pszenyczny
                                                                                                         a.k.a. ""David Pszenyczny""","Feb 18, 1985","Sterling Heights, MI, USA",USA,-,D,"6'0"" / 183 cm",192 lbs / 87 kg,L,Retired,Team Staff profile of Dave Pszenyczny also available
458,5e0a6f6db796e999afd8e31d,281743,"Zack Hayes
                                                                                                         a.k.a. ""Zackary Hayes""","Apr 24, 1999","Calgary, AB, CAN",Canada,-,D,"6'3"" / 191 cm",218 lbs / 99 kg,L,-,-
459,5e0a6f6fb796e999afd8e334,350218,"Matt Leduc
                                                                                                         a.k.a. ""Matthew Leduc""","Jan 10, 2000","Richmond, BC, CAN",Canada,-,D,"6'5"" / 195 cm",216 lbs / 98 kg,L,-,-
460,5e0a6f72b796e999afd8e343,13243,Jake Riddle,"Apr 22, 1983","Minneapolis, MN, USA",USA,-,LW,"6'1"" / 185 cm",212 lbs / 96 kg,L,Retired,Brother:Troy Riddle
461,5e0a6f74b796e999afd8e36d,31233,Scott Rozendal,"Jul 28, 1982","Listowel, ON, CAN",Canada,-,RW,"6'2"" / 189 cm",196 lbs / 89 kg,L,Retired,"Cousins: Brett Huras, Kevin Labatte"
462,5e0a6f76b796e999afd8e388,96340,"Mike Wuchterl
                                                                                                         a.k.a. ""Michael Wuchterl""","Dec 09, 1987","Edmonton, AB, CAN",Canada,-,LW,"5'9"" / 175 cm",190 lbs / 86 kg,R,Retired,-
463,5e0a6f79b796e999afd8e3a3,245413,Richard Power,"Jan 14, 1985","Scarborough, ON, CAN",Canada,-,D,"6'1"" / 185 cm",185 lbs / 84 kg,L,Retired,Team Staff profile of Richard Power also available
464,5e0a6f7bb796e999afd8e3b6,58422,Dalton Sward,"Jan 10, 1994","Abbotsford, BC, CAN",Canada,-,C/RW,"6'1"" / 185 cm",185 lbs / 84 kg,R,-,-
465,5e0a6f7db796e999afd8e3d1,61877,Caine Pearpoint,"Mar 05, 1984","Regina, SK, CAN",Canada,-,LW,"6'2"" / 188 cm",223 lbs / 101 kg,L,-,-
466,5e0a6f7fb796e999afd8e3e8,19346,Theran Yeo,"Dec 18, 1987","Prince Albert, SK, CAN",Canada,-,D,"6'1"" / 186 cm",220 lbs / 100 kg,R,Retired,-
467,5e0a6f82b796e999afd8e3f7,162629,Drew Petkoff,"Mar 17, 1985","Hamilton, ON, CAN",Canada,-,D,"6'1"" / 185 cm",190 lbs / 86 kg,L,Retired,-
468,5e0a6f84b796e999afd8e408,286940,Tristen Robins,"Nov 15, 2001","Brandon, MB, CAN",Canada,-,C,"5'10"" / 179 cm",174 lbs / 79 kg,R,-,-
469,5e0a6f86b796e999afd8e41b,119394,Adam Helewka,"Jul 21, 1995","Burnaby, BC, CAN",Canada,-,C/LW,"6'2"" / 188 cm",194 lbs / 88 kg,L,19/20,"A smart forward, Helewka plays a well-rounded game. Can fill a variety of roles for a club.Erik K. Piri, EP (2018)"
470,5e0a6f88b796e999afd8e438,85040,Tanner Eberle,"Jan 12, 1994","Regina, SK, CAN",Canada,-,LW/RW,"5'11"" / 180 cm",174 lbs / 79 kg,L,19/20,"Distant Cousins: Derek Eberle, Dustin Eberle & Jordan Eberle"
471,5e0a6f8bb796e999afd8e45d,91917,Trevor Cheek,"Dec 29, 1992","Vancouver, WA, USA",USA,-,LW,"6'2"" / 188 cm",212 lbs / 96 kg,L,19/20,-
472,5e0a6f8db796e999afd8e47e,296108,Caiden Daley,"Feb 05, 2000","Winnipeg, MB, CAN",Canada,-,C,"6'1"" / 185 cm",181 lbs / 82 kg,R,-,-
473,5e0a6f91b796e999afd8e494,242886,Patrick Lamesse,"Mar 19, 1983","Ottawa, ON, CAN",Canada,-,C,"6'0"" / 183 cm",198 lbs / 90 kg,L,Retired,-
474,5e0a6f93b796e999afd8e49d,11100,Colton Gillies,"Feb 12, 1989","White Rock, BC, CAN",Canada,Surrey MHA,C/W,"6'4"" / 193 cm",209 lbs / 95 kg,L,19/20,Uncle: Clark Gillies
475,5e0a6f95b796e999afd8e4c1,13837,Mickey Renaud,"Oct 05, 1988","Caroline, AB, CAN",Canada,Tecumseh Chiefs,C,"6'2"" / 188 cm",216 lbs / 98 kg,L,-,"Father: Mark Renaud
Uncle: Chris Renaud"
476,5e0a6f97b796e999afd8e4cc,30070,Riley Moher,"Jun 27, 1982","Port Credit, ON, CAN",Canada,-,D,"6'1"" / 185 cm",185 lbs / 84 kg,L,Retired,-
477,5e0a6f9ab796e999afd8e4e3,77352,Olexander Shevchenko,"Apr 11, 1984","Kiev, UKR",Ukraine,-,F,"6'0"" / 184 cm",174 lbs / 79 kg,L,Retired,-
478,5e0a6f9cb796e999afd8e4ec,189422,Adam Musil,"Mar 26, 1997","Delta, BC, CAN","Czech Rep. 
                                                                                            /  Canada",HC Dukla Jihlava,C,"6'3"" / 191 cm",203 lbs / 92 kg,R,20/21,"Grandfather: Jaroslav Holik
Father: Frantisek Musil
Brother: David Musil
Great Uncle: Jiří Holík
Uncle: Bobby Holik"
479,5e0a6f9eb796e999afd8e505,34802,"Petr Senkerik
                                                                


 a.k.a. ""Petr Šenkeřík""","Mar 13, 1991","Zlin, CZE",Czech Rep.,HC Zlin,D,"5'11"" / 181 cm",194 lbs / 88 kg,L,19/20,Brother: Jan Senkerik
480,5e0a6fa1b796e999afd8e511,37123,Logan Proulx,"Apr 11, 1991","Trail, BC, CAN",Canada,-,LW,"5'9"" / 174 cm",154 lbs / 70 kg,L,-,Team Staff profile of Logan Proulx also available
481,5e0a6fa3b796e999afd8e528,37112,Mackenzie Royer,"Sep 20, 1992","Spruce Grove, AB, CAN",Canada,-,LW,"6'0"" / 183 cm",176 lbs / 80 kg,L,-,Name also listed/spelled MacKenzie Royer
482,5e0a6fa5b796e999afd8e541,30491,Dan Iwanski,"Mar 23, 1990","Calgary, AB, CAN",Canada,-,LW,"5'9"" / 175 cm",179 lbs / 81 kg,L,Retired,-
483,5e0a6fa8b796e999afd8e55a,14093,Petr Stoklasa,"Apr 18, 1989","Marianske Lazne, CZE",Czech Rep.,-,C/LW,"6'0"" / 183 cm",196 lbs / 89 kg,L,19/20,-
484,5e0a6faab796e999afd8e561,84090,"Mitch Wheaton
                                                                                                         a.k.a. ""Mitchell Wheaton""","Feb 06, 1995","Sherwood Park, AB, CAN",Canada,-,D,"6'5"" / 196 cm",216 lbs / 98 kg,L,-,-
485,5e0a6facb796e999afd8e580,300925,Marsel Ibragimov,"Aug 04, 1997","Kazan, RUS",Russia,Ak Bars Kazan,D,"6'2"" / 189 cm",194 lbs / 88 kg,R,20/21,-
486,5e0a6fb1b796e999afd8e589,9345,Shawn Matthias,"Feb 19, 1988","Mississauga, ON, CAN",Canada,Clarkson MHA,LW,"6'4"" / 193 cm",231 lbs / 105 kg,L,Retired,-
487,5e0a6fb4b796e999afd8e5b6,37216,Jordan Trach,"Apr 06, 1990","North Battleford, SK, CAN",Canada,-,LW,"6'0"" / 184 cm",205 lbs / 93 kg,L,Retired,-
488,5e0a6fb6b796e999afd8e5bf,9514,Brendan Bell,"Mar 31, 1983","Ottawa, ON, CAN",Canada,-,D,"6'2"" / 187 cm",205 lbs / 93 kg,L,Retired,"Bell is a skilled, offensive-minded defenseman. Sees the ice well and is good on the powerplay. Could use his size more to his advantage.- Erik K. Piri, EP"
489,5e0a6fb9b796e999afd8e5eb,14659,"Johnny Lazo
                                                                                                         a.k.a. ""Anthony Lazo""","Jan 08, 1989","Winnipeg, MB, CAN",Canada,-,C,"5'6"" / 168 cm",170 lbs / 77 kg,R,-,-
490,5e0a6fbbb796e999afd8e60c,153010,Dalton Yorke,"May 22, 1996","Maple Ridge, BC, CAN","Canada 
                                                                                            /  Germany",-,D,"6'3"" / 191 cm",214 lbs / 97 kg,R,Retired,-
491,5e0a6fbdb796e999afd8e623,108472,Kale Clague,"Jun 05, 1998","Regina, SK, CAN",Canada,Lloydminster MHA,D,"6'0"" / 183 cm",176 lbs / 80 kg,L,20/21,"Father: Jason Clague
An offensive defenseman in nature, Clague is a tantalizing blend of speed, cunning, and craftiness. Very smooth skater that is mobile at a professional level. Great vision and is able to control plays with the puck on his stick. Creative passer. Will need to work on his shot and consistency moving forward, but has the undeniable raw skills and fundamental attributes of a puck-moving offensive defenseman. All-in-all, a highly skilled defenseman that has the potential to be a proficient producer from the back end. (Curtis Joe, EP 2015)

Father: Jason Clague"
492,5e0a6fc0b796e999afd8e645,105742,Lenny Thunderchild,"Jun 11, 1988","Lloydminster, AB, CAN",Canada,-,D,"6'2"" / 187 cm",207 lbs / 94 kg,R,-,-
493,5e0a6fc3b796e999afd8e662,9467,Jamie Tardif,"Jan 23, 1985","Welland, ON, CAN",Canada,-,RW,"6'0"" / 183 cm",203 lbs / 92 kg,R,Retired,"Tardif is a tough winger who plays a straightforward game. He likes to go to the net and look for deflections or loose pucks to bang home. Also enjoys the rough stuff. Owns leadership qualities and is a hard worker.- Erik K. Piri, EP"
494,5e0a6fc6b796e999afd8e68a,23797,Ian Barteaux,"Jul 29, 1988","Fort Saskatchewan, AB, CAN",Canada,-,D,"6'0"" / 183 cm",194 lbs / 88 kg,R,-,-
495,5e0a6fc8b796e999afd8e6b1,9234,Karel Hromas,"Jan 27, 1986","Beroun, CZE",Czech Rep.,HC Berounsti Medvedi,LW,"6'1"" / 186 cm",220 lbs / 100 kg,L,18/19,-
496,5e0a6fcab796e999afd8e6c0,56587,Evan Morden,"May 31, 1993","Swan River, MB, CAN",Canada,-,D,"6'2"" / 188 cm",209 lbs / 95 kg,L,-,Brother: Riley Morden
497,5e0a6fccb796e999afd8e6dc,201833,Ethan Ernst,"Jan 26, 2002","Weyburn, SK, CAN",Canada,-,F,"5'11"" / 180 cm",168 lbs / 76 kg,R,-,-
498,5e0a6fcfb796e999afd8e6e9,177704,Austin Corredato,"Mar 01, 1985","Toronto, ON, CAN",Canada,-,RW,"6'3"" / 191 cm",207 lbs / 94 kg,R,Retired,-
499,5e0a6fd1b796e999afd8e702,158235,Justin Halfkenny,"Feb 08, 1981","Scarborough, ON, CAN",Canada,-,D,"6'0"" / 183 cm",209 lbs / 95 kg,R,Retired,-
500,5e0a6fd3b796e999afd8e71b,11660,Travis Ehrhardt,"Apr 12, 1989","Calgary, AB, CAN","Canada 
                                                                                            /  U.K.",-,D,"5'11"" / 180 cm",198 lbs / 90 kg,L,19/20,"A well-rounded defenseman, Ehrhardt can skate well. Also has solid size.
Brother: Dallas Ehrhardt"
501,5e0a6fd6b796e999afd8e73b,84104,Taylor Cooper,"Nov 01, 1995","Sherwood Park, AB, CAN",Canada,-,LW,"6'0"" / 183 cm",185 lbs / 84 kg,L,-,-
502,5e0a6fd8b796e999afd8e75e,9220,"Peter Mueller
                                                                


 a.k.a. ""Peter Randy Mueller""","Apr 14, 1988","Bloomington, MN, USA",USA,-,C/W,"6'2"" / 188 cm",205 lbs / 93 kg,R,21/22,"Mueller is a speedy winger with good all-around offensive ability. Handles the puck well and has a hard shot. Can play the point on the powerplay.- Erik K. Piri, EP (2010)"
503,5e0a6fdab796e999afd8e785,247880,Kaden Elder,"Mar 16, 1998","Saskatoon, SK, CAN",Canada,-,RW,"5'10"" / 178 cm",183 lbs / 83 kg,R,-,-
504,5e0a6fddb796e999afd8e7a0,33555,Chris De La Lande,"Jul 27, 1990","Winnipeg, MB, CAN",Canada,-,D,"5'11"" / 181 cm",161 lbs / 73 kg,R,Retired,-
505,5e0a6fdfb796e999afd8e7b1,351173,Ryker Evans,"Dec 13, 2001","Calgary, AB, CAN",Canada,Shaw Meadows MHA,D,"5'10"" / 177 cm",168 lbs / 76 kg,L,-,"Father: Mike Evans
Sister: Payten Evans"
506,5e0a6fe1b796e999afd8e7c2,8866,Paul Ranger,"Sep 12, 1984","Whitby, ON, CAN",Canada,-,D,"6'4"" / 194 cm",209 lbs / 95 kg,L,Retired,"Ranger is a big defenseman with good passing ability and smarts. Skates very well and likes to join the rush. Could stand to play a more physical game given his size advantage.- Erik K. Piri, EP (2014)"
507,5e0a6fe4b796e999afd8e7df,221337,Emil Oksanen,"Sep 25, 1998","Kirkkonummi, FIN",Finland,EPS,RW/LW,"6'1"" / 185 cm",190 lbs / 86 kg,R,19/20,-
508,5e0a6fe6b796e999afd8e7e8,11628,Garrett Festerling,"Mar 03, 1986","Quesnel, BC, CAN","Germany 
                                                                                            /  Canada",-,C,"5'9"" / 175 cm",187 lbs / 85 kg,R,20/21,"Festerling is a small center with good mobility and good passing skills.

Twin brother: Brett Festerling
Father: Brian Festerling"
509,5e0a6fe8b796e999afd8e7f9,9161,Mark Giordano,"Oct 03, 1983","Toronto, ON, CAN",Canada,Richmond Hill Stars,D,"6'0"" / 183 cm",198 lbs / 90 kg,L,21/22,-
510,5e0a6febb796e999afd8e826,67250,Vince Scott,"May 21, 1986","Mississauga, ON, CAN",Canada,-,C,"6'0"" / 183 cm",190 lbs / 86 kg,L,-,-
511,5e0a6fedb796e999afd8e83d,55235,Kelly Friesen,"Mar 19, 1988","Waldheim, SK, CAN",Canada,-,D,"6'0"" / 183 cm",185 lbs / 84 kg,L,-,Brother: Kendrew Friesen
512,5e0a6fefb796e999afd8e854,337771,Matthew Benson,"Nov 24, 2000","Vancouver, BC, CAN",Canada,-,D,"6'1"" / 185 cm",192 lbs / 87 kg,R,-,-
513,5e0a6ff2b796e999afd8e869,15119,"Steven Crampton
                                                                                                         a.k.a. ""Steve Crampton""","Apr 12, 1982","Winnipeg, MB, CAN",Canada,-,LW,"6'3"" / 190 cm",201 lbs / 91 kg,R,Retired,-
514,5e0a6ff4b796e999afd8e888,11666,Derek Dorsett,"Dec 20, 1986","Kindersley, SK, CAN",Canada,-,RW/LW,"6'0"" / 183 cm",192 lbs / 87 kg,R,Retired,"Father: Dean Dorsett
Brother: Chad Dorsett
Cousin: Shayne Neigum"
515,5e0a6ff6b796e999afd8e8af,37258,Mason Wilgosh,"May 16, 1991","Winnipeg, MB, CAN",Canada,-,C,"5'9"" / 176 cm",185 lbs / 84 kg,L,Retired,Team Staff profile of Mason Wilgosh also available
516,5e0a6ff8b796e999afd8e8c5,268038,Pavel Karnaukhov,"Mar 15, 1997","Minsk, BLR","Russia 
                                                                                            /  Belarus",Yunost Minsk,LW/C,"6'3"" / 190 cm",209 lbs / 95 kg,L,20/21,Brother: Mikhail Karnaukhov
517,5e0a6ffbb796e999afd8e8cd,203543,"Bob McBride
                                                                                                         a.k.a. ""Rob McBride""","Jul 30, 1982","Broughm, ON, CAN",Canada,-,C,"5'11"" / 180 cm",190 lbs / 86 kg,R,Retired,-
518,5e0a6ffcb796e999afd8e8e8,11244,Bryan Cameron,"Feb 25, 1989","Brampton, ON, CAN",Canada,-,C/RW,"5'11"" / 180 cm",185 lbs / 84 kg,R,19/20,"Although smallish, Cameron is a tough cookie and crashes the net. He also owns good speed and agitating qualities. Plays a pretty well-rounded game."
519,5e0a6fffb796e999afd8e910,23337,Mark Isherwood,"Jan 31, 1989","Abbotsford, BC, CAN",Canada,-,D,"6'0"" / 183 cm",181 lbs / 82 kg,R,Retired,-
520,5e0a7001b796e999afd8e929,15127,Tyson Barrie,"Jul 26, 1991","Victoria, BC, CAN",Canada,Juan de Fuca Grizzlies,D,"5'10"" / 178 cm",190 lbs / 86 kg,R,19/20,"Father: Len Barrie
Grandfather: Len Barrie, Sr."
521,5e0a7003b796e999afd8e956,88414,Chance Braid,"Sep 29, 1994","Wainwright, AB, CAN",Canada,-,LW,"6'1"" / 185 cm",216 lbs / 98 kg,L,-,-
522,5e0a7005b796e999afd8e973,12441,Michael Hengen,"Nov 27, 1987","Surrey, BC, CAN","Canada 
                                                                                            /  Germany",-,D,"6'1"" / 185 cm",190 lbs / 86 kg,L,Retired,Team Staff profile of Michael Hengen also available
523,5e0a7007b796e999afd8e986,9319,"Jim O'Brien
                                                                


 a.k.a. ""James O'Brien""","Jan 29, 1989","Maplewood, MN, USA",USA,-,C/RW,"6'3"" / 191 cm",194 lbs / 88 kg,R,19/20,"O'Brien is a center with good two-way smarts and the versatility to play wing, too. Used to play as a defenseman at times as a younger guy. A solid penalty kill option. - Erik K. Piri, EP (2014)"
524,5e0a7009b796e999afd8e9b9,12570,Jyri Niemi,"Jun 15, 1990","Hämeenkyrö, FIN",Finland,Hokkarit,D,"6'2"" / 188 cm",207 lbs / 94 kg,L,18/19,"Niemi is a big, physical defenseman. He owns a heavy shot, but isn't a very good skater. Lacks some hockey sense and could improve his defensive positioning.

-Ulf Andersson, EPBrother: Pyry Niemi"
525,5e0a700bb796e999afd8e9ce,36708,"Mitch Callahan
                                                                


 a.k.a. ""Mitchell Callahan""","Aug 17, 1991","Whittier, CA, USA",USA,-,RW,"6'0"" / 183 cm",205 lbs / 93 kg,R,19/20,-
526,5e0a700eb796e999afd8e9ec,62209,Morgan Klimchuk,"Mar 02, 1995","Regina, SK, CAN",Canada,Shaw Meadows MHA,LW,"6'0"" / 183 cm",190 lbs / 86 kg,L,19/20,-
